"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Transport","Mt CO2","World",2035,5245.28
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Transport","Mt CO2","World",2040,3254.48
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Transport","Mt CO2","World",2050,892.73
"World Energy Outlook 2025","Historical","CO2 total","Total","Road","Mt CO2","World",2010,5218.9
"World Energy Outlook 2025","Historical","CO2 total","Total","Road","Mt CO2","World",2023,6218.94
"World Energy Outlook 2025","Historical","CO2 total","Total","Road","Mt CO2","World",2024,6232.33
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road","Mt CO2","World",2035,6313.02
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road","Mt CO2","World",2040,6328.14
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road","Mt CO2","World",2050,6688.21
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road","Mt CO2","World",2035,5978.52
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road","Mt CO2","World",2040,5667.05
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road","Mt CO2","World",2050,5370.02
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road","Mt CO2","World",2035,3780.33
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road","Mt CO2","World",2040,2176.53
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road","Mt CO2","World",2050,465.31
"World Energy Outlook 2025","Historical","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2010,2634.43
"World Energy Outlook 2025","Historical","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2023,3192.97
"World Energy Outlook 2025","Historical","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2024,3208.17
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2035,3006.4
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2040,2966.68
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2050,3118.59
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2035,2828.4
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2040,2617.38
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2050,2408.7
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2035,1588.4
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2040,768.65
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road passenger light duty vehicles","Mt CO2","World",2050,117.58
"World Energy Outlook 2025","Historical","CO2 total","Total","Road freight trucks","Mt CO2","World",2010,1585.73
"World Energy Outlook 2025","Historical","CO2 total","Total","Road freight trucks","Mt CO2","World",2023,1956.38
"World Energy Outlook 2025","Historical","CO2 total","Total","Road freight trucks","Mt CO2","World",2024,1968.21
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2035,2217.64
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2040,2289.76
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2050,2478.19
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2035,2168.55
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2040,2199.06
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2050,2303.39
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2035,1645.77
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2040,1164.07
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Road freight trucks","Mt CO2","World",2050,319.3
"World Energy Outlook 2025","Historical","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2010,757.64
"World Energy Outlook 2025","Historical","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2023,957.16
"World Energy Outlook 2025","Historical","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2024,1017.69
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2035,1325.2
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2040,1449.19
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2050,1641.38
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2035,1334.48
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2040,1421.72
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2050,1551.07
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2035,1017.64
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2040,807.8
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Aviation: domestic and international bunkers","Mt CO2","World",2050,315.88
"World Energy Outlook 2025","Historical","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2010,797.85
"World Energy Outlook 2025","Historical","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2023,824.64
"World Energy Outlook 2025","Historical","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2024,846.68
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2035,976.25
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2040,999.59
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2050,1059.72
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2035,894.56
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2040,871.96
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2050,832.88
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2035,302.64
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2040,168.27
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Navigation: domestic and international bunkers","Mt CO2","World",2050,87.01
"World Energy Outlook 2025","Historical","CO2 total","Total","Buildings","Mt CO2","World",2010,2917.42
"World Energy Outlook 2025","Historical","CO2 total","Total","Buildings","Mt CO2","World",2023,2812.2
"World Energy Outlook 2025","Historical","CO2 total","Total","Buildings","Mt CO2","World",2024,2801.57
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Buildings","Mt CO2","World",2035,2605.36
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Buildings","Mt CO2","World",2040,2540.57
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Buildings","Mt CO2","World",2050,2523.81
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Buildings","Mt CO2","World",2035,2492.18
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Buildings","Mt CO2","World",2040,2332.14
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Buildings","Mt CO2","World",2050,2167.46
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Buildings","Mt CO2","World",2035,1437.17
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Buildings","Mt CO2","World",2040,745.2
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Buildings","Mt CO2","World",2050,49.63
"World Energy Outlook 2025","Historical","CO2 total","Total","Residential","Mt CO2","World",2010,1960.18
"World Energy Outlook 2025","Historical","CO2 total","Total","Residential","Mt CO2","World",2023,1921.03
"World Energy Outlook 2025","Historical","CO2 total","Total","Residential","Mt CO2","World",2024,1910.6
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Residential","Mt CO2","World",2035,1767.44
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Residential","Mt CO2","World",2040,1731.05
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Residential","Mt CO2","World",2050,1726.35
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Residential","Mt CO2","World",2035,1696.1
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Residential","Mt CO2","World",2040,1596.02
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Residential","Mt CO2","World",2050,1488.81
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Residential","Mt CO2","World",2035,966.59
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Residential","Mt CO2","World",2040,486.79
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Residential","Mt CO2","World",2050,35.08
"World Energy Outlook 2025","Historical","CO2 total","Total","Services","Mt CO2","World",2010,957.24
"World Energy Outlook 2025","Historical","CO2 total","Total","Services","Mt CO2","World",2023,891.17
"World Energy Outlook 2025","Historical","CO2 total","Total","Services","Mt CO2","World",2024,890.98
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Services","Mt CO2","World",2035,837.92
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Services","Mt CO2","World",2040,809.52
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Services","Mt CO2","World",2050,797.46
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Services","Mt CO2","World",2035,796.08
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Services","Mt CO2","World",2040,736.12
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Services","Mt CO2","World",2050,678.65
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Services","Mt CO2","World",2035,470.58
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Services","Mt CO2","World",2040,258.41
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Services","Mt CO2","World",2050,14.55
"World Energy Outlook 2025","Historical","CO2 total removed","Total","Total energy supply","Mt CO2","World",2010,0
"World Energy Outlook 2025","Historical","CO2 total removed","Total","Total energy supply","Mt CO2","World",2023,0.97
"World Energy Outlook 2025","Historical","CO2 total removed","Total","Total energy supply","Mt CO2","World",2024,0.98
"World Energy Outlook 2025","Current Policies Scenario","CO2 total removed","Total","Total energy supply","Mt CO2","World",2035,5.45
"World Energy Outlook 2025","Current Policies Scenario","CO2 total removed","Total","Total energy supply","Mt CO2","World",2040,5.46
"World Energy Outlook 2025","Current Policies Scenario","CO2 total removed","Total","Total energy supply","Mt CO2","World",2050,10.48
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total removed","Total","Total energy supply","Mt CO2","World",2035,6.64
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total removed","Total","Total energy supply","Mt CO2","World",2040,7.89
